modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
7,2025-08-27T00:00:07.000000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7655.8803198017,11894.351498116,459208.68917231,0.034015841782093,1.6248922348022,-0.035453204065561,11894.41015625,261.72778320312,133.1678349116,942.22001953125,479.40420568178,-14.55220413208,5.1394453048706,1.0250446796417,0.25898569822311,-0.00015080126468092,0.88705479005297,0.99553763866425,629.97985839844,629.97985839844,92.62451171875,92.620506286621,0,0,0,0,0,0,0,
7.2,2025-08-27T00:00:07.200000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7658.865482528,11891.446892909,459260.91406798,0.033174648880959,1.6246781349182,-0.035434011369944,11891.534179688,262.15768432617,133.41671645194,943.76766357422,480.30017922699,-14.497459411621,5.0739517211914,1.017055273056,0.25709837675095,-6.8656932853628e-05,0.88851185196831,0.99535101652145,647.78686523438,647.78686523438,92.640327453613,92.637145996094,0,0,0,0,0,0,0,
7.4,2025-08-27T00:00:07.400000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7661.8412345862,11888.551756575,459313.22715778,0.032378938049078,1.6244859695435,-0.035454701632261,11888.581054688,262.60018920898,133.67293837125,945.36068115234,481.22257813652,-14.456278800964,5.0138754844666,1.0101647377014,0.25548017024994,0.00013914331793785,0.89001151370133,0.99516332149506,662.84814453125,662.84814453125,92.660087585449,92.65763092041,0,0,0,0,0,0,0,
7.6,2025-08-27T00:00:07.600000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7664.80772481,11885.663381976,459365.62810778,0.031680267304182,1.6243195533752,-0.035480003803968,11885.720703125,263.02947998047,133.92153674603,946.90612792969,482.11753228569,-14.428668022156,4.9624938964844,1.0045150518417,0.2541885972023,0.00041163500281982,0.89146658373427,0.99497485160828,675.34588623047,675.34588623047,92.683242797852,92.681411743164,0,0,0,0,0,0,0,
7.8,2025-08-27T00:00:07.800000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7667.7650967486,11882.779515843,459418.11678689,0.031094187870622,1.6241593360901,-0.035482995212078,11882.866210938,263.45861816406,134.1701247755,948.45102539062,483.01244919181,-14.410885810852,4.9197311401367,1.0007104873657,0.25320038199425,0.00070605415385216,0.89292106079494,0.99478566646576,685.49493408203,685.49493408203,92.70923614502,92.707962036133,0,0,0,0,0,0,0,
8,2025-08-27T00:00:08.000000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7670.7134871236,11879.898605745,459470.69313741,0.030618896707892,1.6239895820618,-0.035443212836981,11879.927734375,263.90060424805,134.4262588057,950.04217529297,483.93453170052,-14.398458480835,4.8843650817871,0.998555123806,0.25241842865944,0.00097994762472808,0.89441912849161,0.99459588527679,693.53149414062,693.53149414062,92.737518310547,92.736747741699,0,0,0,0,0,0,0,
8.2,2025-08-27T00:00:08.200000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7673.6530364723,11877.0197792,459523.35695898,0.030270613729954,1.6238112449646,-0.035354252904654,11877.077148438,264.32940673828,134.67481799193,951.58586425781,484.82934477095,-14.390840530396,4.8575391769409,0.99148786067963,0.25130125880241,0.0011826667468995,0.89587240455994,0.99440544843674,699.70257568359,699.70257568359,92.767623901367,92.767242431641,0,0,0,0,0,0,0,
8.4,2025-08-27T00:00:08.400000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7676.5839097235,11874.140486959,459576.10801271,0.031214674934745,1.6235680580139,-0.03521928191185,11874.2265625,264.7571105957,134.92293738932,953.12559814453,485.72257460155,-14.402603149414,4.9090876579285,0.99245238304138,0.25107249617577,0.0012882791925222,0.89732189552102,0.99421447515488,704.25708007812,704.25708007812,92.799049377441,92.798980712891,0,0,0,0,0,0,0,
8.6,2025-08-27T00:00:08.600000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7679.5060460723,11871.263341377,459628.94587438,0.035280995070934,1.6231627464294,-0.035047613084316,11871.291992188,265.19241333008,135.17593556951,954.69268798828,486.63336805023,-14.366084098816,5.129198551178,1.0274983644485,0.25410830974579,0.0011918779928237,0.89879719838818,0.99402302503586,707.43859863281,707.43859863281,92.831336975098,92.831504821777,0,0,0,0,0,0,0,
8.8,2025-08-27T00:00:08.800000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7682.4188624546,11868.403746148,459681.86952938,0.043710820376873,1.6225347518921,-0.034882441163063,11868.4609375,265.60247802734,135.41507559366,956.16892089844,487.49427213717,-14.217411994934,5.5757222175598,1.1193517446518,0.26300343871117,0.00077737407991663,0.90018704053498,0.99383109807968,709.47875976562,709.47875976562,92.863922119141,92.864265441895,0,0,0,0,0,0,0,
