modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,traveledDistance,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
4,2025-08-27T00:00:04.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284659.85065573,944.67781085898,418334.6910887,-0.028326427564025,5.6406686306,0.015252120792866,944.72613525391,99.022178649902,94.589288296081,356.47984313965,340.52143786589,-24.162073135376,12.500761985779,1.1480138301849,0.90198236703873,-0.0029287175275385,0.29415313624303,349.12936403054,0.3361619412899,67.069259643555,67.069259643555,98.752601623535,98.838256835938,0,0,0,0,0,0,0,
4.2,2025-08-27T00:00:04.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284644.35192386,939.93552208416,418323.03767026,0.05714812502265,5.6402769088745,0.015405565500259,940.02789306641,100.56715393066,96.087206101014,362.04175415039,345.91394196365,-23.097017288208,16.551322937012,1.926060795784,1.0673837661743,-0.0079686110839248,0.29872635463558,369.09188275527,0.33592814207077,105.36854553223,105.36854553223,98.953941345215,99.014381408691,0,0,0,0,0,0,0,
4.4,2025-08-27T00:00:04.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284628.55293995,935.58002891901,418311.16938301,0.1308960467577,5.6387868523598,0.013553636148572,935.58001708984,101.75194549561,97.240399223477,366.30700378418,350.06543720452,-20.366594314575,19.04418182373,2.4880182743073,1.1819641590118,-0.012821536511183,0.30223007668225,389.32636953512,0.33567216992378,144.53904724121,144.53904724121,99.087509155273,99.126281738281,0,0,0,0,0,0,0,
4.6,2025-08-27T00:00:04.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284612.48112203,931.84273449693,418299.10530873,0.16430708765984,5.6362847089767,0.008607747964561,931.87683105469,102.67701721191,98.142262805075,369.63726196289,353.31214609827,-17.045436859131,18.967990875244,2.5467045307159,1.2132623195648,-0.015963971614838,0.3049647792112,409.76683404609,0.3345231115818,184.39431762695,184.39431762695,99.16389465332,99.184524536133,0,0,0,0,0,0,0,
4.8,2025-08-27T00:00:04.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284596.15980503,928.75737729425,418286.85502161,0.16441538929939,5.6335426568985,0.0010920213535428,928.81329345703,103.73225402832,99.165771910559,373.43611450195,356.99677887801,-13.978206634521,17.164407730103,2.3072216510773,1.2101885080338,-0.016790017485619,0.30808804170079,430.40598015082,0.33517456054688,224.76821899414,224.76821899414,99.193862915039,99.19970703125,0,0,0,0,0,0,0,
5,2025-08-27T00:00:05.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284579.58461585,926.23433532736,418274.40471807,0.14168184995651,5.6313882470131,-0.0075730602256954,926.23431396484,105.11570739746,100.50101675248,378.41654663086,361.80366030893,-11.430331230164,14.363307952881,1.9171879291534,1.1697651147842,-0.015454367734492,0.31218766018021,451.28929156039,0.33485805988312,265.51583862305,265.51583862305,99.188026428223,99.182235717773,0,0,0,0,0,0,0,
5.2,2025-08-27T00:00:05.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284562.73952157,924.11584081859,418261.73431926,0.10838156193495,5.630428314209,-0.015603841282427,924.13562011719,106.72753143311,102.05257557526,384.21911315918,367.38927207093,-9.8835649490356,11.528668403625,1.4799901247025,1.106370806694,-0.012878899462521,0.31696700363684,472.47381955842,0.33452400565147,306.51141357422,306.51141357422,99.156311035156,99.141731262207,0,0,0,0,0,0,0,
5.4,2025-08-27T00:00:05.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284545.61058304,922.22652471516,418248.82967971,0.074604965746403,5.6305498480797,-0.022507108747959,922.26300048828,108.50592803955,103.76258339752,390.62134094238,373.54530023105,-9.1153964996338,9.0997867584229,1.1459728479385,1.0541325807571,-0.0092235133051872,0.32224161105313,494.00286441193,0.33323910832405,347.57769775391,347.57769775391,99.107452392578,99.086624145508,0,0,0,0,0,0,0,
5.6,2025-08-27T00:00:05.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284528.18948375,920.42343586394,418235.68495598,0.045445498079062,5.6314396262169,-0.027717417106032,920.42346191406,110.42836761475,105.61049387651,397.54212341309,380.19777795544,-8.9758920669556,7.2713131904602,0.91226023435593,1.0174701213837,-0.0055078687146306,0.32794390748336,515.9010285294,0.33376330137253,388.37655639648,388.37655639648,99.048789978027,99.023887634277,0,0,0,0,0,0,0,
5.8,2025-08-27T00:00:05.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284510.47229733,918.60382512275,418222.30023434,0.025998888537288,5.6327165365219,-0.024364773184061,918.62231445312,112.33577728271,107.44415347902,404.40879821777,386.79895252447,-9.2434120178223,6.2121114730835,0.76791071891785,0.99567371606827,-0.005549784284085,0.33360144192641,538.18017688508,0.33338487148285,428.46197509766,428.46197509766,98.986145019531,98.958999633789,0,0,0,0,0,0,0,
