modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,traveledDistance,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
76.2,2025-08-27T00:01:16.200000000+02:00,0C CLEAN TTS 1000M,-262601.66669466,977.02434296322,405841.5694837,-0.016410039737821,3.3801147937775,-0.0067809247411788,977.04815673828,446.80517578125,426.12755706121,1608.4986328125,1534.0592054203,-5.9513363838196,-0.17704084515572,-0.4128842651844,0.0417057313025,-0.0013946465915069,1.3277659034462,25654.381190339,0.2784326672554,817.07708740234,817.07708740234,99.970695495605,99.970695495605,0,0,0,0,0,0,0,
76.4,2025-08-27T00:01:16.400000000+02:00,0C CLEAN TTS 1000M,-262688.49798201,975.73051158756,405820.45857403,-0.010208368301392,3.3800487518311,-0.0067500644363463,975.76647949219,446.88223266602,426.22783380369,1608.7760375977,1534.4202016933,-5.9981722831726,0.18417122960091,1.7997308969498,0.019305754452944,-7.4041461630259e-05,1.3279752305259,25743.751302628,0.27661970257759,816.99847412109,816.99847412109,99.964157104492,99.964157104492,0,0,0,0,0,0,0,
76.6,2025-08-27T00:01:16.600000000+02:00,0C CLEAN TTS 1000M,-262775.34445751,974.38789795151,405799.34625909,-0.010237419046462,3.3800563812256,-0.0067828041501343,974.40295410156,446.9814453125,426.35099494524,1609.133203125,1534.8635818029,-7.542938709259,0.38036271929741,0.85326057672501,0.036492250859737,0.0023906021378934,1.3282491797283,25833.137222994,0.27658396959305,816.91650390625,816.91650390625,99.957397460938,99.957397460938,0,0,0,0,0,0,0,
76.8,2025-08-27T00:01:16.800000000+02:00,0C CLEAN TTS 1000M,-262862.20723639,973.06097095415,405778.23261142,-0.017855003476143,3.3800203800201,-0.0068195778876543,973.08703613281,447.04022216797,426.43455562376,1609.3447998047,1535.1644002455,-6.5231628417969,-0.18693007528782,-0.23123064637184,0.037654101848602,-0.0026554199866951,1.3284034767121,25922.539064188,0.27477097511292,816.8310546875,816.8310546875,99.950424194336,99.950424194336,0,0,0,0,0,0,0,
77,2025-08-27T00:01:17.000000000+02:00,0C CLEAN TTS 1000M,-262949.08376843,971.61160537552,405757.11771071,-0.0072943479754031,3.3799557685852,-0.0067728366702795,971.65173339844,447.11883544922,426.53955813497,1609.6278076172,1535.5424092859,-6.6896948814392,0.43934994935989,2.516693353653,0.017623659223318,0.0012697633355856,1.3286149624346,26011.956464687,0.2749200463295,816.74212646484,816.74212646484,99.943244934082,99.943244934082,0,0,0,0,0,0,0,
77.2,2025-08-27T00:01:17.200000000+02:00,0C CLEAN TTS 1000M,-263035.97688982,970.25977923044,405736.00205032,-0.0119992736727,3.3799662590027,-0.0068450076505542,970.27478027344,447.20932006836,426.65471425322,1609.9535522461,1535.9569713116,-7.4910011291504,0.27226969599724,0.47610238194466,0.036866124719381,0.0010063666850328,1.3288626951933,26101.388635027,0.27381074428558,816.64971923828,816.64971923828,99.935882568359,99.935882568359,0,0,0,0,0,0,0,
77.4,2025-08-27T00:01:17.400000000+02:00,0C CLEAN TTS 1000M,-263122.88569581,968.91047010724,405714.88526286,-0.016355495899916,3.3799343109131,-0.0068376329727471,968.93609619141,447.26672363281,426.73740922378,1610.1602050781,1536.2546732056,-6.414044380188,-0.11541963368654,0.18169012665749,0.033231090754271,-0.0015989141538739,1.3290126682953,26190.836272817,0.27199763059616,816.55395507812,816.55395507812,99.928352355957,99.928352355957,0,0,0,0,0,0,0,
77.6,2025-08-27T00:01:17.600000000+02:00,0C CLEAN TTS 1000M,-263209.80821361,967.47271851413,405693.76728125,-0.0017032203031704,3.3798122406006,-0.0068147084675729,967.51281738281,447.34683227539,426.8436519487,1610.4485961914,1536.6371470153,-6.680920124054,0.75815087556839,2.9748337268829,0.023797580972314,0.00038391340058297,1.329228851883,26280.298892816,0.27196174860001,816.455078125,816.455078125,99.920722961426,99.920722961426,0,0,0,0,0,0,0,
77.8,2025-08-27T00:01:17.800000000+02:00,0C CLEAN TTS 1000M,-263296.74742328,966.34473303532,405672.6505919,-0.0066175977699459,3.3798155784607,-0.0069508999586105,966.35632324219,447.41403198242,426.93195883746,1610.6905151367,1536.9550518149,-5.8007440567017,0.36370810866356,0.35676276683807,0.047015719115734,-0.00076818215893582,1.3294105999483,26369.772984597,0.27014857530594,816.35321044922,816.35321044922,99.913063049316,99.913063049316,0,0,0,0,0,0,0,
78,2025-08-27T00:01:18.000000000+02:00,0C CLEAN TTS 1000M,-263383.70078327,965.43441531938,405651.53510264,-0.00029815130983479,3.3797087669373,-0.0069035831838846,965.4462890625,447.43103027344,426.96723035692,1610.7517089844,1537.0820292849,-2.9725170135498,0.36358532309532,1.9470384120941,0.028283907100558,-0.0021750803571194,1.329447274312,26459.258063671,0.27029746770859,816.24877929688,816.24877929688,99.905410766602,99.905410766602,0,0,0,0,0,0,0,
78.2,2025-08-27T00:01:18.200000000+02:00,0C CLEAN TTS 1000M,-263470.66631391,964.83019694927,405630.42182093,0.010522834025323,3.3796374797821,-0.0069516426883638,964.84497070312,447.49633789062,427.04213418813,1610.9868164062,1537.3516830773,-2.4582333564758,0.91767746210098,2.9187405109406,0.031792353838682,0.0011468403972685,1.3296320184614,26548.751858229,0.26918789744377,816.14233398438,816.14233398438,99.897857666016,99.897857666016,0,0,0,0,0,0,0,
78.4,2025-08-27T00:01:18.400000000+02:00,0C CLEAN TTS 1000M,-263557.63941212,964.70123812082,405609.31325636,0.0080985249951482,3.3795936107635,-0.0070406021550298,964.70135498047,447.51293945312,427.06100788429,1611.0465820312,1537.4196283834,-0.054244328290224,0.470971763134,0.84866619110107,0.048381581902504,-0.0019451134139672,1.3296793113153,26638.24994726,0.26826310157776,816.03479003906,816.03479003906,99.890533447266,99.890533447266,0,0,0,0,0,0,0,
78.6,2025-08-27T00:01:18.600000000+02:00,0C CLEAN TTS 1000M,-263644.6168714,964.97033079785,405588.20980616,0.021225081756711,3.3794376850128,-0.0070315999910235,964.95629882812,447.48580932617,427.02978711874,1610.9489135742,1537.3072336275,3.5030956268311,0.76760524511337,3.1458461284637,0.02952179312706,-0.0027966471388936,1.3296024502006,26727.751379904,0.2673382461071,815.92712402344,815.92712402344,99.88362121582,99.88362121582,0,0,0,0,0,0,0,
78.8,2025-08-27T00:01:18.800000000+02:00,0C CLEAN TTS 1000M,-263731.59022037,965.84776011759,405567.11523471,0.024834871292114,3.3794403076172,-0.0071108238771558,965.81646728516,447.50524902344,427.03033768251,1611.0188964844,1537.309215657,5.2186760902405,0.75476104021072,2.5133209228516,0.034612812101841,0.0015999936731532,1.3296735236476,26817.250621559,0.2655246257782,815.82067871094,815.82067871094,99.877326965332,99.877326965332,0,0,0,0,0,0,0,
